id_componente,codigo,nivel,nome,unidade_responsavel
2038950,CSH9050,G,FILOSOFIA DA LINGUAGEM,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
2038951,CSH9070,G,ESTAGIO SUPERVISIONADO EM LINGUA ESPANHOLA I,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
2038952,CSH9071,G,ESTAGIO SUPERVISIONADO EM LINGUA ESPANHOLA II,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
2038953,CSH9072,G,ESTAGIO SUPERVISIONADO EM LINGUA ESPANHOLA III,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
2038954,CSH9073,G,ESTAGIO SUPERVISIONADO EM LINGUA ESPANHOLA IV,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
2038955,CSH9033,G,LITERATURA HISPANO-AMERICANA II,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
2038956,CSH9051,G,CULTURA HISPANO-AMERICANA II,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
2039150,MOR0028,G,EMBRIOLOGIA APLICADA A FONOAUDIOLOGIA,DEPARTAMENTO DE MORFOLOGIA
2039151,MOR0029,G,ANATOMIA DOS SISTEMAS ORGANICOS,DEPARTAMENTO DE MORFOLOGIA
2039200,MOR0037,G,ANATOMIA DA CABECA E DO PESCOCO APLICADA A FONOAUDIOLOGIA,DEPARTAMENTO DE MORFOLOGIA
2039201,MOR0038,G,HISTOLOGIA APLICADA A FONOAUDIOLOGIA,DEPARTAMENTO DE MORFOLOGIA
2039250,DOD0053,G,ODONTOLOGIA APLICADA A FONOAUDIOLOGIA,DEPARTAMENTO DE ODONTOLOGIA
2039350,FIS0670,G,MONOGRAFIA,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL
2039550,CON3606,G,GESTAO DE ORCAMENTO PUBLICO,DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC
2039800,GEO0403,G,ESTRATIGRAFIA DE SEQUENCIAS,DEPARTAMENTO DE GEOLOGIA
2039902,DHG0190,G,ATIVIDADES COMPLEMENTARES,CERES - DEPARTAMENTO DE GEOGRAFIA
2040050,CSH0131,G,ATIVIDADES COMPLEMENTARES,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
2040150,DEQ0507,G,TRANSFERÊNCIA DE MASSA,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040151,DEQ0504,G,TRANSPORTE DE QUANTIDADE DE MOVIMENTO,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040152,DEQ0505,G,FENÔMENOS DE TRANSPORTE EXPERIMENTAL I,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040153,DEQ0501,G,INTRODUÇÃO À ENGENHARIA QUÌMICA,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040154,ARQ0530,G,INTRODUÇÃO AO DESENHO COMPUTACIONAL,DEPARTAMENTO DE ARQUITETURA
2040155,DEQ0503,G,TERMODINÂMICA QUÍMICA,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040156,DEQ0509,G,TERMODINAMICA DO EQUILIBRIO,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040157,DEQ0512,G,PRINCIPIOS DOS PROCESSOS QUIMICOS,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040158,DEQ0510,G,TERMODINÂMICA EXPERIMENTAL I,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040159,DEQ0506,G,TRANSFERÊNCIA DE CALOR,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040160,DEQ0513,G,MÉTODOS COMPUTACIONAIS APLICADOS À ENGENHARIA QUÍMICA,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040161,DEQ0519,G,TERMODINÂMICA EXPERIMENTAL II,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040162,DEQ0515,G,OPERAÇÕES UNITÁRIAS COM SISTEMAS SÓLIDO-FLUIDO,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040163,DEQ0516,G,LABORATÓRIO DE OPERAÇÕES UNITÁRIAS I,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040164,DEQ0508,G,FENÔMENOS DE TRANSPORTE EXPERIMENTAL II,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040165,DEQ0521,G,CINÉTICA E REATORES QUÍMICOS,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040166,DEQ0523,G,INTRODUÇÃO AOS BIOCATALISADORES,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040167,DEQ0531,G,ENGENHARIA AMBIENTAL,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040168,DEQ0529,G,INSTRUMENTAÇÃO NA INDÚSTRIA QUÍMICA,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040169,DEQ0528,G,ENGENHARIA DE PROCESSOS,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040170,DEQ0532,G,GESTÃO TECNOLÓGICA E ECONÔMICA,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040171,DEQ0530,G,QUALIDADE E SEGURANCA NA INDÚSTRIA QUIMICA,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040172,DEQ0534,G,INTRODUÇÃO AO PROJETO DE PROCESSOS,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040173,DEQ0535,G,PROJETO DE PROCESSOS QUÍMICOS,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040174,DEQ0536,G,TRABALHO DE CONCLUSÃO DE CURSO,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040175,DEQ0537,G,ESTAGIO SUPERVISIONADO,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040250,DEQ0538,G,ATIVIDADE COMPLEMENTAR,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040300,DEQ0525,G,CIENCIA E ENGENHARIA DOS MATERIAIS,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040301,DEQ0526,G,MODELAGEM E SIMULACAO DE PROCESSOS QUIMICOS,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040302,DEQ0517,G,OPERAÇÕES UNITÁRIAS COM TROCA DE CALOR E MASSA,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040303,DEQ0518,G,LABORATÓRIO DE OPERAÇÕES  UNITÁRIAS II,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040304,DEQ0522,G,CÁLCULO DE REATORES,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040305,DEQ0524,G,ENGENHARIA BIOQUIMICA,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040306,DEQ0527,G,CONTROLE DE PROCESSOS,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040307,DEQ0514,G,PROCESSOS DAS INDUSTRIAS QUIMICAS,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040350,DEQ0511,G,TERMODINAMICA DE PROCESSOS,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040351,DEQ0539,G,TÓPICOS ESPECIAIS EM ENGENHARIA QUÍMICA I,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040352,DEQ0540,G,TÓPICOS ESPECIAIS EM ENGENHARIA QUÍMICA II,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040353,DEQ0541,G,TÓPICOS ESPECIAIS EM ENGENHARIA QUÍMICA III,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040354,DEQ0542,G,TÓPICOS ESPECIAIS EM ENGENHARIA QUÍMICA IV,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040355,DEQ0543,G,TÓPICOS ESPECIAIS EM ENGENHARIA QUÍMICA V,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040356,DEQ0544,G,TÓPICOS ESPECIAIS EM ENGENHARIA QUÍMICA VI,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040357,DEQ0545,G,SECAGEM,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040358,DEQ0547,G,HIGIENE NA INDÚSTRIA DE ALIMENTOS,DEPARTAMENTO DE ENGENHARIA QUIMICA
2040359,COM0303,G,LINGUAGEM PUBLICITARIA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040360,COM0323,G,COMUNICAÇÃO E TECNOLOGIA EDUCACIONAL,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040361,COM0326,G,COMUNICAÇÃO VISUAL,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040362,COM0307,G,COMUNICAÇÃO E CULTURA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040363,COM0331,G,COMUNICAÇÃO E MÚSICA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040364,COM0302,G,CRIAÇÃO PUBLICITÁRIA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040365,COM0300,G,DIREÇÃO DE ARTE EM PUBLICIDADE E PROPAGANDA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040366,COM0316,G,EMPREENDEDORISMO E PUBLICIDADE E PROPAGANDA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040367,COM0306,G,ESTÉTICA E PUBLICIDADE,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040368,COM0319,G,FOTOGRAFIA PUBLICITÁRIA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040369,COM0301,G,HISTÓRIA DA PROPAGANDA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040370,COM0312,G,HISTÓRIA DAS ARTES VISUAIS,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040371,COM0328,G,LEGISLAÇÃO E ÉTICA DE PUBLICIDADE E PROPAGANDA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040372,COM0503,G,LINGUAGEM FOTOGRÁFICA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040373,COM0504,G,MÍDIA DIGITAL,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040374,COM0317,G,PLANEJAMENTO DE CAMPANHAS,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040375,COM0329,G,PROGRAMAÇÃO VISUAL,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040376,COM0320,G,PROJETO DE PESQUISA I,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040377,COM0321,G,PROJETO DE PESQUISA II,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040378,COM0325,G,PROJETO EXPERIMENTAL I,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040379,COM0305,G,PROPAGANDA IDEOLÓGICA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040380,COM0314,G,PUBLICIDADE E CIDADANIA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040381,COM0313,G,PUBLICIDADE ON-LINE,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040382,COM0327,G,RADIODIFUSÃO NO BRASIL,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040383,COM0360,G,REDAÇÃO PUBLICITÁRIA NA MIDIA ELETRÔNICA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040384,COM0304,G,REDAÇÃO PUBLICITÁRIA NA MIDIA IMPRESSA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040385,COM0308,G,REDAÇÃO PUBLICITÁRIA NA MIDIA SONORA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040386,COM0505,G,SOCIOLOGIA DA COMUNICAÇÃO,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040389,COM0315,G,PUBLICIDADE NORTE-RIOGRANDENSE,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040390,COM0324,G,ESTÁGIO SUPERVISIONADO OBRIGATÓRIO,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040391,COM0800,G,ATIVIDADES COMPLEMENTARES,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040400,COM0506,G,TEORIA DA COMUNICAÇÃO,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040401,TCC0100,G,TRABALHO CIENTÍFICO DE CONCLUSÃO DE CURSO,COORDENAÇÃO DO CURSO DE MEDICINA
2040450,COM0318,G,ADMINISTRAÇÃO DE AGÊNCIAS DE PUBLICIDADE,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040451,COM030,G,COMUNICAÇÃO E CULTURA,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040500,COM0330,G,INTRODUÇÃO ÁS HISTÓRIAS EM QUADRINHOS,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL
2040600,LET0228,G,LÉXICO DA LÍNGUA ESPANHOLA,DEPARTAMENTO DE LETRAS
2040601,LET0229,G,MORFOLOGIA DA LÍNGUA ESPANHOLA I,DEPARTAMENTO DE LETRAS
2040602,LET0236,G,EXPRESSÃO ORAL E COMPREENSÃO AUDITIVA DE LÍNGUA ESPANHOLA I,DEPARTAMENTO DE LETRAS
2040603,LET0230,G,MORFOLOGIA DA LÍNGUA ESPANHOLA II,DEPARTAMENTO DE LETRAS
2040604,LET0239,G,LEITURA E PRODUÇÃO ESCRITA EM LÍNGUA ESPANHOLA I,DEPARTAMENTO DE LETRAS
2040605,LET0237,G,EXPRESSÃO ORAL E COMPREENSÃO AUDITIVA DE LÍNGUA ESPANHOLA II,DEPARTAMENTO DE LETRAS
2040650,LET0231,G,FONÉTICA E FONOLOGIA DA LÍNGUA ESPANHOLA I,DEPARTAMENTO DE LETRAS
2040651,LET0240,G,LEITURA E PRODUÇÃO ESCRITA EM LÍNGUA ESPANHOLA II,DEPARTAMENTO DE LETRAS
2040652,LET0232,G,SINTAXE DA LÍNGUA ESPANHOLA I,DEPARTAMENTO DE LETRAS
2040653,LET0233,G,SINTAXE DA LÍNGUA ESPANHOLA II,DEPARTAMENTO DE LETRAS
2040654,LET0242,G,CULTURA E CIVILIZAÇÃO ESPANHOLA I,DEPARTAMENTO DE LETRAS
2040655,LET0234,G,ESTUDOS DIACRÔNICOS DA LÍNGUA ESPANHOLA I,DEPARTAMENTO DE LETRAS
2040656,LET0243,G,LITERATURA ESPANHOLA I,DEPARTAMENTO DE LETRAS
2040657,LET0235,G,ESTUDOS DIACRÔNICOS DA LÍNGUA ESPANHOLA II,DEPARTAMENTO DE LETRAS
2040658,LET0244,G,LITERATURA ESPANHOLA II,DEPARTAMENTO DE LETRAS
2040665,DIM0400,G,ELEMENTOS DE MATEMÁTICA PARA COMPUTAÇÃO,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA
2040700,DIM0490,G,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XI,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA
2040701,DIM0491,G,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XII,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA
2040702,DIM0492,G,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XIII,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA
2040703,DIM0493,G,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XVI,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA
2040704,DIM0494,G,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XV,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA
2040705,DIM0495,G,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XIV,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA
2040707,DIM0448,G,QUALIDADE DE SOFTWARE,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA
2040750,LET0241,G,LÍNGUISTICA APLICADA AO ENSINO DE LÍNGUA ESPANHOLA I,DEPARTAMENTO DE LETRAS
2040751,LET0246,G,LITERATURA HISPANO-AMERICANA I,DEPARTAMENTO DE LETRAS
2040752,LET0238,G,DIALETOLOGIA,DEPARTAMENTO DE LETRAS
2040753,LET0247,G,LITERATURA HISPANO-AMERICANA II,DEPARTAMENTO DE LETRAS
2040754,LET0257,G,EPISTEMOLOGIA LINGUÍSTICA,DEPARTAMENTO DE LETRAS
2040755,LET0252,G,ESPANHOL TURÍSTICO,DEPARTAMENTO DE LETRAS
2040756,LET0248,G,ESTUDOS GRAMATICAIS AVANÇADOS I,DEPARTAMENTO DE LETRAS
2040757,LET0249,G,FONÉTICA E FONOLOGIA DA LÍNGUA ESPANHOLA II,DEPARTAMENTO DE LETRAS
2040758,LET0253,G,LÍNGUA GALEGA,DEPARTAMENTO DE LETRAS
2040759,LET0261,G,LITERATURA LATINO-AMERICANA II,DEPARTAMENTO DE LETRAS
2040760,LET0258,G,LITERATURA INFANTIL DE LÍNGUA ESPANHOLA,DEPARTAMENTO DE LETRAS
2040761,LET0255,G,CULTURA HISPANO-AMERICANA II,DEPARTAMENTO DE LETRAS
2040762,LET0254,G,CULTURA E CIVILIZAÇÃO ESPANHOLA II,DEPARTAMENTO DE LETRAS
2040763,LET0256,G,LITERATURA COMPARADA EM LÍNGUAS IBÉRICAS I,DEPARTAMENTO DE LETRAS
2040764,LET0216,G,LITERATURA COMPARADA EM LÍNGUAS IBÉRICAS II,DEPARTAMENTO DE LETRAS
2040765,LET0259,G,FUNDAMENTOS DO ROMANCE EM CERVANTES,DEPARTAMENTO DE LETRAS
2040766,LET0260,G,EXPRESSÃO FEMININA NA LITERATURA HISPANO-AMERICANA,DEPARTAMENTO DE LETRAS
2040767,LET0251,G,REDAÇÃO TÉCNICA EM LÍNGUA ESPANHOLA,DEPARTAMENTO DE LETRAS
2040850,LET0217,G,ATIVIDADES COMPLEMENTARES,DEPARTAMENTO DE LETRAS
2040950,DIM0451,G,COMPUTAÇÃO GRÁFICA I,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA
2040951,DIM0450,G,FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA
2041100,LET0218,G,LEXICOGRAFIA,DEPARTAMENTO DE LETRAS
2041150,LET0396,G,LITERATURA IBERO-AMERICANA II,DEPARTAMENTO DE LETRAS
2041151,DSC0056,G,ATIVIDADES COMPLEMENTARES,DEPARTAMENTO DE SAÚDE COLETIVA
2041200,PSI0095,G,PSICOLOGIA E PROCESSOS PSICOSSOMÁTICOS,DEPARTAMENTO DE PSICOLOGIA
2041201,EDU0169,G,ESTAGIO SUPERVISIONADO DE FORMAÇÃO DE PROFESSORES I (LETRAS - INGLÊS),DEPARTAMENTO DE EDUCAÇÃO
2041202,EDU0170,G,ESTAGIO SUPERVISIONADO DE FORMAÇÃO DE PROFESSORES II (LETRAS - INGLÊS),DEPARTAMENTO DE EDUCAÇÃO
2041203,EDU0171,G,ESTAGIO SUPERVISIONADO DE FORMAÇÃO DE PROFESSORES PARA O ENSINO FUNDAMENTAL (LETRAS - INGLÊS),DEPARTAMENTO DE EDUCAÇÃO
2041204,EDU0172,G,ESTÁGIO SUPERVISIONADO DE FORMAÇÃO DE PROFESSORES PARA O ENSINO MÉDIO (LETRAS - INGLÊS),DEPARTAMENTO DE EDUCAÇÃO
2041250,DIM0481,G,PROGRAMAÇÃO ORIENTADA A OBJETOS,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA
2041300,ZOO0400,G,AGRICULTURA FAMILIAR,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041301,ZOO0401,G,APICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041302,ZOO0402,G,APROVEITAMENTO DE RESÍDUOS NA AGROINDÚSTRIA PARA ALIMENTAÇÃO ANIMAL,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041303,ZOO0403,G,AVICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041304,ZOO0404,G,BIOSSEGURANÇA NA PRODUÇÃO ANIMAL,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041305,ZOO0405,G,BIOTECNOLOGIA AGROPECUÁRIA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041306,ZOO0406,G,BOVINOCULTURA DE CORTE,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041307,ZOO0407,G,BOVINOCULTURA DE LEITE,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041308,ZOO0408,G,BUBALINOCULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041309,ZOO0409,G,CADEIA PRODUTIVA DE PRODUTOS DE ORIGEM ANIMAL,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041310,ZOO0410,G,CAPRINOCULTURA E OVINOCULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041311,ZOO0411,G,CARCINOCULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041312,ZOO0412,G,CARNES E TIPIFICAÇÃO DE CARCAÇAS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041313,ZOO0413,G,COMPORTAMENTO E BEM ESTAR DE ANIMAIS SILVESTRES EM CATIVEIRO,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041314,ZOO0414,G,CONFORTO AMBIENTAL NAS INSTALAÇÕES ZOOTÉCNICAS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041315,ZOO0415,G,CONSERVAÇÃO DE FORRAGENS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041316,ZOO0416,G,CUNICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041317,ZOO0417,G,DELINEAMENTO E ANÁLISE DE EXPERIMENTOS ZOOTÉCNICOS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041318,ZOO0418,G,DESENVOLVIMENTO DE PRODUTOS ZOOTÉCNICOS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041319,ZOO0419,G,DISTÚRBIOS DA REPRODUÇÃO ANIMAL,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041320,ZOO0420,G,ENDOCRINOLOGIA ANIMAL,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041321,ZOO0421,G,EQUIDEOCULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041322,ZOO0422,G,ESTRUTIOCULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041323,ZOO0423,G,ÉTICA PROFISSIONAL E RESPONSABILIDADE TÉCNICA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041324,ZOO0424,G,EXPERIMENTAÇÃO ZOOTÉCNICA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041325,ZOO0425,G,FISIOLOGIA DA DIGESTÃO,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041326,ZOO0426,G,FISIOLOGIA DA LACTAÇÃO,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041327,ZOO0427,G,FISIOLOGIA DO CAVALO DE CORRIDA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041328,ZOO0428,G,FISIOLOGIA DO CRESCIMENTO ANIMAL,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041329,ZOO0429,G,FORMULAÇÃO DE RAÇÕES,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041330,ZOO0430,G,FUNDAMENTOS DE HIDROLOGIA E IRRIGAÇÃO,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041331,ZOO0431,G,GENÉTICA DE POPULAÇÕES ANIMAIS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041332,ZOO0432,G,GESTÃO DE PROJETOS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041333,ZOO0433,G,IMPACTOS AMBIENTAIS NA PRODUÇÃO DE ANIMAIS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041334,ZOO0434,G,INDUSTRIALIZAÇÃO DE CARNES E DERIVADOS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041335,ZOO0435,G,INDUSTRIALIZAÇÃO DO LEITE E DERIVADOS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041336,ZOO0436,G,INSEMINAÇÃO ARTIFICIAL,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041337,ZOO0437,G,JULGAMENTO DE ANIMAIS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041338,ZOO0438,G,MÁQUINAS E MOTORES AGRÍCOLAS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041339,ZOO0439,G,MELHORAMENTO DE PLANTAS FORRAGEIRAS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041340,ZOO0440,G,MERCADOS AGROPECUÁRIOS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041341,ZOO0441,G,NUTRIÇÃO DE AVES,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041342,ZOO0442,G,NUTRIÇÃO DE BOVINOS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041343,ZOO0443,G,NUTRIÇÃO DE BUBALINOS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041344,ZOO0444,G,NUTRIÇÃO DE CAPRINOS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041345,ZOO0445,G,NUTRIÇÃO DE EQÜINOS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041346,ZOO0446,G,NUTRIÇÃO DE OVINOS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041347,ZOO0447,G,NUTRIÇÃO DE SUÍNOS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041348,ZOO0448,G,ORGANIZAÇÃO DE EXPOSIÇÕES,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041349,ZOO0449,G,PATOLOGIA ANIMAL,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041350,PED0004,G,NEUROLOGIA APLICADA À FONOAUDIOLOGIA,DEPARTAMENTO DE PEDIATRIA
2041400,ZOO0450,G,PISCICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041401,ZOO0451,G,PRAGAS E DOENÇAS DAS PLANTAS FORRAGEIRAS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041402,ZOO0452,G,PRINCÍPIOS NA AVALIAÇÃO DE IMPACTOS AMBIENTAIS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041403,ZOO0453,G,PRODUÇÃO DE ANIMAIS SILVESTRES,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041404,ZOO0454,G,RANICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041405,ZOO0455,G,RECUPERAÇÃO DE PASTAGENS DEGRADADAS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041406,ZOO0456,G,SERICICULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041407,ZOO0457,G,SISTEMAS AGROSILVOPASTORIS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041408,ZOO0458,G,SUINOCULTURA,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041409,ZOO0459,G,TECNOLOGIA E PRODUÇÃO DE SEMENTES FORRAGEIRAS,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041410,ZOO0460,G,TÓPICOS EM BEM-ESTAR ANIMAL,ESCOLA AGRÍCOLA DE JUNDIAÍ
2041450,ADM0054,G,"PODER, POLÍTICA E GESTÃO",DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041451,ADM0055,G,FILOSOFIA E ÉTICA NAS ORGANIZAÇÕES,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
2041453,ADM0057,G,MARKETING I,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD
